ride_id,pickup_location,dropoff_location,booking_time,ride_time_minutes,driver_rating,passenger_rating,cancellation_reason,ride_fare,cancellation_status
51185f09-d691-4622-b5b8-f371033aa383,Shannonville,Clarkfort,2025-01-04 23:48:53.924138,60,4.5,3.6,,46.15,0
992f6d8d-5bca-456a-8975-a70bb9486644,Andersontown,North Graceberg,2025-01-12 10:16:45.657017,29,3.6,4.7,Changed Plans,24.37,1
5472d943-938e-41c0-b073-5eacb0142324,West Carmentown,East Susanhaven,2025-01-19 08:32:03.379716,51,4.2,3.5,Changed Plans,17.58,0
91d2ea25-1d99-4ff2-9938-4a678378f3cc,New Kristin,Lorraineton,2025-01-24 04:24:03.886850,33,3.8,4.4,Changed Plans,16.84,0
1537e08f-50d4-47c9-aa90-fa46ca73d8af,Martinbury,Silvaview,2025-01-19 09:47:12.510491,54,4.8,4.5,Driver Late,48.54,0
a5eb1f9e-af08-48f4-b8b7-ab7586ee20f4,Ortiztown,South Jamie,2025-01-06 19:04:26.045016,44,3.7,4.3,Changed Plans,16.08,1
279c4c23-8354-44c7-9467-c3ba06ceadf8,Watsonstad,Jessicatown,2025-01-26 15:59:10.824875,50,3.6,4.0,Driver Late,27.57,1
fce6477b-565a-480e-b4a4-c8e1028bf36f,Port Ivanton,Martinview,2025-01-26 13:35:45.326324,35,4.8,4.5,Passenger No-show,18.49,1
b6797f74-80c8-4a1d-84a5-9ccee1abf250,Watkinstown,Lake Marc,2025-01-08 06:46:05.800648,53,4.2,4.0,,40.44,1
29d84791-b685-4d90-b852-a71e960628bd,New Frederickfurt,North Jennifer,2025-01-03 12:52:41.320563,51,4.5,3.8,,34.53,0
26d05118-04a5-4b99-9131-7c86d5f717ba,East Ashleyhaven,New Melaniemouth,2025-01-18 22:03:47.465557,25,3.7,3.2,,46.63,0
30d29a9e-26f1-4290-8aec-a74522b403a7,Port Jessica,New Joseph,2025-01-06 17:11:14.654990,55,3.9,3.5,Passenger No-show,42.45,1
a21022cd-0de9-46cd-8d6b-a75adade31f3,Ambermouth,Shelbyberg,2025-01-16 16:53:20.941846,34,3.8,3.1,Passenger No-show,25.02,1
6e83958c-7c85-4146-b4e3-1305b2253167,East Charlesview,West Ashley,2025-01-18 20:10:03.952087,12,3.8,4.8,Changed Plans,19.37,0
58bef5b6-47e1-428d-8490-77652bb53fec,New Theresafort,Jacksonton,2025-01-04 23:08:55.323715,40,3.5,3.4,,13.67,0
49708b69-9113-416d-89b7-a628714c78fa,Lake Sharon,West Amanda,2025-01-23 19:23:33.529470,11,4.8,3.2,,5.71,1
f794d3bd-5f79-4be7-9dfc-c542d34e36bd,Michellemouth,Adrianborough,2025-01-21 06:01:57.213897,7,4.6,3.2,,14.28,1
1d96caf1-48cf-4c64-991c-57203377e3e7,North Michaelfort,South Patriciashire,2025-01-27 11:19:20.986627,15,5.0,3.4,Passenger No-show,38.52,1
9872f9e7-8344-4774-b1b7-5a00da029a93,Frankbury,East Kaitlyn,2025-01-24 12:03:49.650593,24,3.5,3.9,Driver Late,34.09,1
15511193-c1fc-4d8b-b0a1-e739eea2facb,Jamesview,South Richard,2025-01-12 23:37:07.489822,12,3.5,3.7,Passenger No-show,7.32,1
05f7cb03-2c6b-4a02-ae06-37582de204f9,Kathleenhaven,Port Williambury,2025-01-23 13:21:07.058535,38,4.1,4.6,Passenger No-show,27.25,1
7e235d6f-784b-4df3-87b0-5b2b73625a43,Port Kaitlyn,Michaelafurt,2025-01-11 17:34:12.352021,47,4.5,4.7,Driver Late,9.82,0
9523f8dc-3dcb-4684-862c-975085b14dd6,Whiteview,Christinaview,2025-01-05 08:48:47.301782,44,4.3,3.5,Passenger No-show,23.57,1
7d1e0d72-6041-4973-8db8-8b2c45d67633,East Corey,Youngburgh,2025-01-03 16:44:03.479079,17,3.1,3.1,,25.55,1
22b68d48-cdee-4c97-9439-63be56d939cf,West Georgehaven,Smithland,2025-01-23 15:58:13.921806,39,3.3,4.1,,40.42,1
2b631b99-624f-4385-92ab-4b7f4b35aae6,Lake Wendy,Port Jesse,2025-01-08 13:37:02.209186,36,4.0,3.3,Passenger No-show,8.37,1
c6fb9314-823e-4ad3-8c1e-a6499842e6bd,East Kathryn,South Jenniferborough,2025-01-21 09:08:17.877253,55,4.1,4.9,Driver Late,5.93,0
b5a71ad3-8ff9-4ac3-a53a-fc3db818d7de,South Diana,Jackland,2025-01-02 16:35:43.863853,27,3.4,3.8,,36.26,1
5518ca15-a264-42ab-9c35-d168eefead12,Marybury,Port Aimeeville,2025-01-22 17:08:50.930492,17,3.2,3.8,Changed Plans,32.28,0
6a7c871b-38a4-470d-881f-2b6b852f25ab,Port Rickeychester,Aaronberg,2025-01-24 02:17:05.400657,11,4.1,4.3,Passenger No-show,17.41,0
ab1d82fb-c27a-4472-b43b-dfdc2067f63a,Justinshire,West Tinafurt,2025-01-12 15:14:38.795793,33,3.5,3.1,Driver Late,24.09,0
ef107e8d-e124-41fe-9728-4a8d6631fa67,West Anthonymouth,Walkerbury,2025-01-02 17:23:31.340436,13,4.5,3.7,,21.17,0
aab3016d-7edf-4622-adb5-8c142e971649,Brewerville,Port Shawn,2025-01-27 09:45:45.898854,26,4.8,4.0,Passenger No-show,49.75,0
5b3a31c7-3388-4be1-a660-40ce223d1be3,Fritzfurt,Port Andrew,2025-01-05 11:38:30.238180,10,4.0,4.4,Passenger No-show,12.36,0
5142c42f-ab2c-4ab9-a4b8-d68ef84a7621,Johnsonville,Lake Sandraville,2025-01-01 09:00:28.959136,32,4.8,4.9,Driver Late,16.25,0
7f7bdecd-d351-47b8-bfbe-7be3d31107e5,Port Margaretton,Dianeside,2025-01-25 04:48:26.746224,39,3.8,3.7,Changed Plans,45.23,1
938bdab3-f645-4f42-98a8-079f93579192,Austinton,Port Tammy,2025-01-04 23:48:41.968047,5,5.0,3.9,Passenger No-show,29.77,1
ef08eae0-61f4-4ca8-b48c-7839a177fb0f,Daviston,West John,2025-01-08 00:09:26.761446,6,4.9,4.7,,33.22,0
deeef2b7-18bd-484b-9f23-a1f4ce576bf1,Kevinport,Ashleyhaven,2025-01-14 08:11:11.645388,10,4.9,4.3,Changed Plans,12.21,1
3c4979aa-5e35-4344-9c03-4138c852db9e,Johnsonbury,Graymouth,2025-01-15 23:31:25.782454,16,4.0,3.7,Changed Plans,11.87,0
78ac72d7-90e1-41ff-aa82-616686dee836,Jordanland,Spearsland,2025-01-04 07:06:36.364797,16,3.0,3.9,Passenger No-show,36.82,1
ac78f3ac-2ff8-4744-b4c2-35e870c217c2,South Marissa,North Douglas,2025-01-08 01:45:34.218091,56,4.7,4.6,Driver Late,45.94,0
efae0050-4f84-48e1-9590-5a41e0c95339,Lake Sean,New Katelyn,2025-01-09 04:56:46.808353,7,4.8,4.5,Passenger No-show,12.19,0
7e889055-7aa4-464a-8eaf-2b33cfd1434b,Jonathanburgh,Gabrielleshire,2025-01-02 23:28:44.356042,12,3.7,3.9,Passenger No-show,22.83,1
7254c9db-6707-4a0b-a422-170879170da2,Gregoryton,North Rhondaton,2025-01-01 03:42:42.988471,29,3.3,3.5,Driver Late,19.97,1
2582cfde-8095-418b-8f69-d8a6f4adee39,North Randall,Willisborough,2025-01-09 21:42:02.800142,40,4.6,3.7,Changed Plans,49.95,0
e74c8c20-7127-4f6d-8557-6cdfc64bbc2b,New Carrieport,North Jeffery,2025-01-10 10:22:17.137112,33,3.5,4.2,Changed Plans,15.74,1
b4f543fa-5189-4852-962c-0a2b7ea26503,Andreview,Port Victoria,2025-01-25 14:31:10.912141,33,3.5,3.7,Passenger No-show,12.43,0
b8d0ecf3-3899-489a-9507-4c1a6726358a,Evanshaven,North Miranda,2025-01-06 02:07:09.662313,33,4.8,3.7,,22.15,1
33152ecf-8a21-4f31-aaea-6555ec61f17a,Alexanderchester,Amymouth,2025-01-11 03:17:18.983881,49,4.1,3.2,,41.56,0
140bf14c-02a7-4eef-81f9-5cac8d8be049,South Kelly,Jamietown,2025-01-21 06:35:03.627709,9,3.7,4.1,Driver Late,45.2,1
2188ff7b-53a9-4a9b-a101-7c5130b297cf,Duffyton,Manuelberg,2025-01-13 10:22:50.906923,55,4.4,4.4,Passenger No-show,38.36,1
8d91d88a-fa89-4634-8b88-1a5060414c7c,New Anita,New Sara,2025-01-12 16:03:49.337065,22,3.2,4.0,Passenger No-show,38.35,1
aeeee3ac-e588-4614-96e0-94671f33c878,East Joshuaton,Lake Samantha,2025-01-18 21:02:39.880135,37,4.8,3.6,Driver Late,44.65,0
a4bd3625-ddd4-41af-bac9-bca13ac43e73,Hunterchester,East Joshuashire,2025-01-30 02:16:47.952389,21,4.2,3.9,Driver Late,15.35,1
68761e6c-edb9-416a-b10e-e8ee29c0de17,West Joshuaton,Chadfort,2025-01-01 13:08:40.797436,32,3.3,3.9,,10.87,1
7f8ad0cc-8739-4422-8252-d9cf9a772e1f,West Erin,North Randy,2025-01-08 21:18:25.035774,48,4.0,4.4,Driver Late,9.95,0
acb47082-5a0d-4296-84e1-730e6817c3be,Morrisborough,West Mark,2025-01-23 03:02:44.785277,32,4.3,3.7,Changed Plans,9.49,0
8dfe0adc-dcbb-4ac8-ac84-4d911a8d3e0d,West Stephaniebury,Danielstad,2025-01-19 14:57:20.719106,50,4.6,4.3,Driver Late,27.34,1
eb8c1398-5225-48f5-8f53-1edc5a6e92a1,Stoneview,Hollandborough,2025-01-01 23:22:29.827792,18,3.0,4.6,Passenger No-show,49.39,0
73b6ab57-2ab8-44a9-a215-44995b65a90b,North Jeremy,Jamesfurt,2025-01-18 21:17:37.181350,43,3.2,4.5,Passenger No-show,25.36,0
471acda7-8c05-449d-b33d-4257fe205b5e,New Seantown,West Richardmouth,2025-01-17 09:03:03.837132,26,4.3,4.7,,33.07,1
eba8f994-75a7-49aa-a226-5364f5f92515,North Jacob,Patriciastad,2025-01-02 20:20:37.311831,7,3.1,4.1,Passenger No-show,47.94,1
18234a35-964f-4b5d-998f-a2d6c493597d,New Elizabethbury,Hoffmanberg,2025-01-14 19:13:26.676772,50,4.5,4.1,Changed Plans,35.79,1
5d2bc2e0-5b8c-42ee-83a6-a0b389ca9fcf,Hayleystad,Lake Alexandriafort,2025-01-29 10:16:12.595603,22,4.2,3.0,Driver Late,24.69,1
30817c78-5a2f-4f4b-91ca-a1298534fdca,Port Danielside,Sheilaville,2025-01-11 21:48:20.928838,39,4.3,4.8,Changed Plans,40.89,0
f53378a2-7bf7-489b-b252-23a24d403e45,South Davidtown,Jonathanmouth,2025-01-05 03:30:49.557029,60,4.2,3.7,Passenger No-show,13.04,1
97aaeb90-0a28-432d-a0e0-0dc60202d937,Lake Jennifer,Gainesmouth,2025-01-14 03:54:31.755591,21,4.0,4.3,Passenger No-show,33.11,0
1d1d95f9-8bf2-4a67-9fcb-35103a60840d,South Pam,South Lori,2025-01-20 18:10:56.181703,32,3.8,3.4,Driver Late,37.71,1
75510da4-a221-484b-8758-65d9cac54212,New Bradley,New Albert,2025-01-09 22:37:04.630250,14,3.7,4.3,Changed Plans,5.24,1
c310475f-1466-40ce-bfc8-477d25718f0f,Silvaport,West Tarachester,2025-01-01 18:00:46.787396,58,3.3,4.0,Changed Plans,5.83,0
d1ac8deb-9ce7-477f-a6b2-1b8c36fa5265,Rebeccaville,Andrewton,2025-01-06 20:31:15.914075,57,3.5,4.8,Driver Late,17.56,0
16523582-38ce-4218-8d28-b470d48f7de8,Christinastad,South Robertview,2025-01-23 06:02:29.328449,22,4.2,5.0,Driver Late,11.02,0
2722faf5-8d49-4f94-8f84-4750e8d4e469,North Johnton,South Autumnborough,2025-01-11 04:51:27.985699,39,4.8,3.9,Changed Plans,25.66,0
f9d5949e-a10b-4f5d-b572-8c8a57456338,Youngmouth,New Davidhaven,2025-01-05 23:32:48.875015,22,3.1,4.5,Passenger No-show,22.38,0
4f0a733e-8e80-40b5-bcc9-3d431cdfd7b9,Annettestad,Smithhaven,2025-01-03 15:59:14.434946,48,4.2,4.5,,10.71,1
409e1999-6fb3-4977-95a4-baeebbcb2b2b,New Katelyn,Palmerside,2025-01-26 14:39:21.047049,57,3.2,4.8,,7.46,1
c35a0fb6-3686-42a1-bf13-6ebaa01b158e,Angelicachester,Annaview,2025-01-08 02:16:05.633218,43,3.9,3.3,Passenger No-show,44.77,0
4875f4a0-c8d3-42d7-b621-5ee16e187f0d,Wilkinsville,Orozcomouth,2025-01-19 03:56:27.989346,39,4.8,4.7,,38.68,1
a0cebb70-fbc0-4e41-b192-87c056dee8f6,Wolfberg,Rebeccamouth,2025-01-11 00:38:56.401134,52,3.9,4.5,,39.91,0
f7e97534-547c-4735-b5e5-ceef2a49c201,North Andre,Adamschester,2025-01-23 13:17:42.927495,45,4.4,3.3,Changed Plans,42.04,0
f2dbb154-5abc-4669-b649-b54b79e2efe7,Port Jerry,New Alyssa,2025-01-20 17:36:31.070244,6,3.4,4.4,Passenger No-show,24.05,0
f2dc1779-837f-439e-81b5-974af2121881,Williamton,Ramosborough,2025-01-08 05:32:45.174371,5,3.3,4.1,Changed Plans,34.26,0
b7f891e8-e5e1-4a6f-94b0-f1617c0efd64,Cochranborough,Clarkbury,2025-01-10 12:30:34.693753,32,4.8,4.8,Driver Late,7.9,0
22d6f64a-9e7d-4e83-8722-a59435631b78,East Tricia,South Tracytown,2025-01-12 21:58:27.557320,47,3.7,4.5,Driver Late,26.1,1
708f04f6-a9a5-402f-9ed8-345b653c4661,Schwartzburgh,Stantonstad,2025-01-02 00:56:46.930640,29,3.5,4.6,Driver Late,19.35,1
3695204a-8b47-4bbe-8608-37100c60cfbd,West Christopherside,New Douglasmouth,2025-01-09 08:44:17.097195,41,3.7,3.3,Driver Late,10.66,1
4f35535b-73b6-4993-87bc-7ac12612eed7,Jimville,Micheleberg,2025-01-24 04:19:14.261417,29,4.5,3.5,,21.19,1
3c6a44de-440e-4208-8053-7f09d46ac6b0,East Brandonborough,Westland,2025-01-27 21:53:40.571508,10,5.0,3.7,Changed Plans,15.66,0
b107aa99-adc0-4800-bc92-439818259b31,Michaelhaven,North Bruceville,2025-01-23 21:42:48.446585,20,3.5,3.6,Changed Plans,18.53,0
f5132bce-83b2-4de8-b3ed-bf9a4956fdb8,Lake George,Melindastad,2025-01-27 11:35:33.129275,18,3.4,4.4,Passenger No-show,24.8,0
b8dbccdb-8ede-4259-b845-b1dc01c93238,Smithview,New Shannonhaven,2025-01-03 02:03:09.845000,37,4.5,4.7,,45.81,0
31fdda22-ba78-4433-b16c-a6f180f0e772,Chenton,Justinberg,2025-01-27 07:53:40.609224,50,4.9,3.8,Driver Late,23.44,0
8133b0fb-c071-43f4-9a04-f3808bdd330d,East Charleschester,Carterfort,2025-01-13 04:11:41.673315,6,3.5,4.0,,25.37,0
a7128023-bb03-4119-bd8f-f082b42ff710,Pittmanshire,Mcguireberg,2025-01-11 14:10:44.544359,15,3.9,3.4,,8.62,0
5622f4e4-1f4c-48b6-95c0-8cfa99b82335,Lake Deborah,Aaronside,2025-01-27 07:35:07.723912,28,3.2,3.8,Passenger No-show,9.17,0
15bd9576-f653-4686-890c-05dabd1e51c8,Port John,Christinefort,2025-01-27 02:20:37.288891,6,4.0,4.0,,16.99,1
a52151de-9fc7-4c65-b90a-cd74b3e16651,Smithhaven,Calebhaven,2025-01-12 10:19:08.639494,43,4.3,3.6,,12.8,0
7d577762-be40-46ea-8aae-9e4f8469de79,New Kathy,West Francis,2025-01-17 17:40:10.912986,20,4.9,3.9,,5.29,0
2e3866c8-0cca-4b56-9aff-ec828a7745cb,North Willieshire,Rachelstad,2025-01-09 22:26:16.757084,59,4.3,3.9,Changed Plans,18.13,1
cb606f66-9756-41a7-bb72-68a915807b69,Lake Lindsaychester,Wubury,2025-01-17 09:47:18.084663,31,3.9,3.4,,26.78,1
a7488459-4055-4590-b960-e7f4079ccdc9,East Carl,Victorville,2025-01-18 22:04:15.483148,43,4.1,4.0,Changed Plans,19.19,1
42452df5-6e70-4659-92b7-04949159cac8,South Jasonville,Andersonborough,2025-01-26 07:43:37.367786,45,3.6,4.8,Changed Plans,31.25,1
db752b3f-eb30-4305-9eed-c7c023d54b54,Wangfurt,New Debra,2025-01-19 19:55:04.367870,30,3.2,3.1,Driver Late,25.38,1
38092860-d9c3-4e25-aa26-4269a3226add,Knappside,Kellyport,2025-01-18 02:24:20.268082,23,3.9,3.4,,10.11,0
405df624-40b5-4527-8ea4-ef763a8ae8e7,Ericburgh,Josephview,2025-01-27 19:54:07.760403,38,4.5,3.6,,5.68,1
59706849-1b2d-4397-a77d-8375151fa91b,West Davidmouth,Lynnshire,2025-01-25 01:23:08.588306,57,5.0,4.6,,38.47,1
ae629049-5c0b-4f6a-9c30-557776f33d78,New Peter,Stephenburgh,2025-01-12 15:49:04.374998,46,3.2,4.6,Passenger No-show,20.25,1
d799d67c-9549-4051-876b-59c73ac80943,Bradleyton,Lake Johnfurt,2025-01-18 00:09:00.304474,32,4.8,4.8,,32.39,0
0392c2fb-73d1-4d99-8fad-a176f954578f,Cummingsside,Blanchardbury,2025-01-28 16:46:54.382758,47,3.7,3.2,,25.56,0
3f9ddf55-3e4b-494b-acc2-2a0e69c4136b,Port Nicholasside,Smithstad,2025-01-03 15:11:39.058215,26,4.5,3.6,Driver Late,5.02,1
27d7a526-9b5b-4d23-934c-9f41c8f88d32,South Donna,Amymouth,2025-01-30 06:51:51.154265,45,3.1,3.6,Driver Late,44.6,0
7707d716-1450-4775-b024-11dc50915a74,Pearsonport,East Jennifer,2025-01-03 21:36:40.426080,38,4.0,4.7,Passenger No-show,46.36,0
1679faf3-ea89-446c-89dc-fca5dac96809,New Brianberg,Molinaville,2025-01-11 03:42:36.979491,13,3.8,3.3,Passenger No-show,6.25,0
52e484f5-e4d0-441a-8acc-8a391627c09a,North Kevinburgh,Cherylchester,2025-01-27 17:40:07.797045,46,4.8,3.5,Passenger No-show,32.03,1
7608519f-ec49-4396-8400-9a98b458c52c,Hamiltonview,Port Valerie,2025-01-18 18:29:50.263174,57,3.6,4.0,Changed Plans,7.77,0
1b4192c9-e438-4597-aaea-cee7a7fedd4b,Mcbridemouth,Howellview,2025-01-16 05:05:33.308453,33,4.6,3.3,Driver Late,24.4,0
62c93463-d8b2-4652-b4bd-786c8833b103,West Christopher,Hollyborough,2025-01-27 20:15:28.136873,21,4.0,4.0,Changed Plans,48.09,1
998c9588-8ce4-4048-a283-7ae15e3b5cb5,Port Elizabethfurt,East Jessebury,2025-01-12 21:38:50.590261,36,4.5,3.3,Driver Late,24.08,1
2655b43a-3b07-4c0c-8590-bfb659594c14,Taylorburgh,Lake Davidland,2025-01-17 03:59:56.597183,35,3.2,4.8,Driver Late,9.16,0
83f51dcf-1e97-47d8-bf05-9f1afbda5e0a,Riverafurt,Lake Amberstad,2025-01-05 11:31:37.889498,23,4.7,4.2,Driver Late,15.72,0
420adafa-c340-422e-90ef-e72ee1d4349a,South Reginaland,Diazmouth,2025-01-23 13:32:11.391745,32,3.7,3.7,Passenger No-show,21.39,0
20c172d7-c88f-4c25-948a-ba315aee1a81,Port Thomasfurt,Woodchester,2025-01-20 07:40:06.907964,16,3.2,4.4,Passenger No-show,48.86,0
90aa9ce0-78a4-4016-856c-258a3a43a038,Lake Michaelbury,Hendersonborough,2025-01-20 04:38:42.025192,56,4.6,4.8,Changed Plans,12.73,0
0e913644-0f3f-4003-b5ad-7d46c63fac89,Robertchester,Blakechester,2025-01-28 01:18:12.083297,5,3.8,3.4,,32.19,1
d4af5dee-c846-47ff-ab3c-afc1c649faa1,Smithland,Lake John,2025-01-07 09:53:04.367910,13,4.5,4.3,Changed Plans,6.8,0
fdd8cc3e-6abe-4897-a752-98a643e807c6,Vegaburgh,Port Amandamouth,2025-01-29 19:58:07.833827,34,4.9,4.2,Passenger No-show,23.15,1
d1de07f6-1681-48b6-8dc0-31660eeb2309,Boyermouth,Richberg,2025-01-29 05:01:31.609163,56,4.6,3.7,Changed Plans,6.0,0
81062c2c-2606-4b3f-a151-0d515a016267,Port Jasmine,New William,2025-01-12 12:26:56.284864,14,4.8,5.0,Driver Late,15.53,1
46ef443f-e4b2-4411-8512-0547fec56e16,Jeffreyfort,South Shannonville,2025-01-03 08:40:13.484293,39,3.1,4.5,Changed Plans,37.63,1
7ff747ad-e78f-4b1f-9756-a4a49fc4c261,Mejiaville,Heidiland,2025-01-26 21:22:50.627367,11,3.4,4.0,Passenger No-show,13.07,1
0a9fbbbf-9273-4466-ab3e-12bba48b255d,Port Cynthia,Lake Catherine,2025-01-27 12:01:14.019569,59,5.0,3.2,Driver Late,47.13,0
c8006b1f-f82d-45a2-b8bf-e237844a001b,Michaelborough,Alishaton,2025-01-02 02:41:21.457299,32,4.6,4.9,Passenger No-show,7.36,1
cfcaa18c-d66c-4974-9c63-fffe8a162d0b,Nicolebury,Foleyton,2025-01-29 03:52:57.300995,24,4.8,3.9,,25.1,1
1af3c302-2ee3-4e62-8ec4-02b42c4746ca,Christopherview,South Sydneyfurt,2025-01-01 23:52:51.527633,53,3.6,3.4,Changed Plans,30.98,1
a830b4c4-3e6f-4187-ba65-d2f61e358f9f,New Cassandrafort,West Laurieland,2025-01-16 15:39:39.572637,28,4.5,4.9,Passenger No-show,31.21,1
36706d73-8b43-4811-a231-ace11e2f0911,Goldenchester,Fisherburgh,2025-01-22 19:18:59.388414,38,3.1,4.4,Changed Plans,33.05,0
7d50937b-0449-4d5e-baec-235c42445215,Adamsfort,Kathyshire,2025-01-20 11:58:43.188434,5,3.2,4.3,Changed Plans,12.16,0
624cb0d8-242b-40ee-9eaf-0ed214c37db4,Kevinmouth,Lake Kathleenmouth,2025-01-02 06:15:07.562589,24,3.5,3.0,Changed Plans,27.32,1
b18fa035-f0fd-4c5e-8278-5861512446db,Emilymouth,Smithmouth,2025-01-16 06:03:29.300905,9,4.9,4.3,,14.96,1
c0c76f98-30c1-4272-a24d-fc2dd05483b0,Jessicaland,North Paige,2025-01-05 07:42:39.178753,13,3.5,3.4,Driver Late,42.91,0
43f41601-0473-4edd-9c03-565cd9ad7b79,North Amber,Debrastad,2025-01-19 16:13:41.302829,26,4.6,4.1,Driver Late,45.34,0
da810d20-86db-47f8-9eeb-462d1df15e65,North Melissaburgh,Matthewsfort,2025-01-01 04:00:46.886464,20,3.2,3.9,,9.03,1
978909b0-b29f-4172-a71d-9bf01506845a,New Eric,Robertberg,2025-01-28 09:59:40.032387,40,3.2,4.2,Changed Plans,41.78,1
d4137cc8-cb8c-4ead-87e6-40fdb034e6a1,Lake Sarah,New Tinafort,2025-01-15 09:39:34.238238,17,4.4,3.8,Driver Late,24.11,1
64946b35-d0c9-4359-838f-1d3a3893d28e,Lynchstad,Port Susan,2025-01-16 08:17:32.829162,38,4.1,3.5,Passenger No-show,26.49,1
6c156a32-01a3-4b4e-bc7d-d6336d3573af,Katelynview,Port Emmafort,2025-01-06 18:04:42.052676,28,4.1,3.6,Driver Late,28.11,0
d5408864-1ed0-4749-abca-9970033fc808,Lake Jessicaville,Russellfurt,2025-01-21 21:50:24.284197,39,4.1,3.5,Driver Late,7.8,0
0af937ea-72a5-4359-8443-326d89e43d43,Andreamouth,Eileenburgh,2025-01-03 15:06:33.226911,5,4.7,5.0,,48.97,1
26b0ad42-c40d-4c25-bdb0-86a9078b283d,Danielmouth,West Jeffrey,2025-01-19 23:43:28.701933,43,3.4,4.5,,10.89,1
a286a35a-eaab-4c7f-8472-b090d7ae28ef,Lake Brenda,East Richardstad,2025-01-13 08:25:06.877455,42,3.2,3.4,Changed Plans,48.77,1
28956ee2-f7ca-4f0a-8b73-45edd31344d8,Michaelmouth,Hendersonbury,2025-01-12 02:36:35.645459,58,3.8,3.4,Changed Plans,11.06,0
2434b48d-590b-4810-8856-540f3cb0b3c9,New Melanieburgh,Dukechester,2025-01-22 09:36:46.276885,33,4.4,4.0,,10.9,1
1f59a26f-f7ca-4b59-9940-eb6165dac47f,West Karen,Williamton,2025-01-28 23:42:58.914311,50,5.0,4.0,Driver Late,20.79,0
ff7434c6-cb1f-4745-ae9b-f4119e2da696,Port Carmen,Loganhaven,2025-01-06 17:42:26.068018,39,4.6,4.9,Changed Plans,35.34,1
118244fe-dd17-440f-97b3-476245c243cf,South Stephaniefurt,Matthewburgh,2025-01-28 21:57:10.615179,6,3.8,3.6,Passenger No-show,43.87,0
fdd40cef-5ede-4db2-a639-954383dfbfcd,Peterside,Reynoldsbury,2025-01-20 12:49:35.082489,29,3.7,5.0,Changed Plans,9.56,0
210d94c4-00ac-457a-9a23-aea86b91c542,Anthonyshire,Lake Kim,2025-01-26 20:02:09.456853,15,3.6,3.2,Changed Plans,11.81,0
3777259d-9b5a-436f-b256-a5fb85ec51d2,Mikeville,Anthonymouth,2025-01-27 22:15:59.937100,18,4.2,4.5,,33.33,1
c16c2a1b-a5b4-489d-8422-aeef4864ff2b,Lake Erica,West Nicoletown,2025-01-19 06:36:53.674814,25,4.2,3.6,Changed Plans,42.59,1
caa62f66-5cf2-40e4-bcf4-8e93a3157bf2,Barrettview,North Ryan,2025-01-27 06:18:24.548481,5,4.3,3.9,Changed Plans,22.65,1
587bcbd8-9162-48ec-8198-5b6625ff9ded,Lisaside,Christophermouth,2025-01-07 08:43:50.973826,20,4.9,4.6,Changed Plans,41.34,1
0706d286-544b-41aa-8a72-9754c1b622b8,Bergville,New Katherine,2025-01-02 18:32:33.126532,22,4.2,3.3,Passenger No-show,22.78,1
f1e70d07-a1c0-4792-b8f7-8f24f85f8d55,Stephaniefurt,Lake Jeremy,2025-01-25 16:57:11.606897,6,4.4,4.3,Passenger No-show,40.53,0
1a40c430-4611-4a26-b9a3-53facc914f0c,New Alexisshire,West Bryanborough,2025-01-07 19:18:23.943158,44,4.4,3.3,Passenger No-show,9.37,0
4d7eccac-7dcd-499e-895f-510dbe40c91f,North Elizabethview,Collinsstad,2025-01-14 07:42:13.216751,27,4.0,3.3,Changed Plans,47.67,0
d2659ab0-82b3-40fb-9456-fa0649a9f225,Hilltown,Lake Joanne,2025-01-10 05:19:39.551371,35,4.7,3.8,,48.49,1
4d4489b9-65ef-4460-9888-098e1830a8e0,Millermouth,Cynthiashire,2025-01-29 12:46:53.634107,42,4.9,4.2,Passenger No-show,44.78,0
66515711-370d-4d1e-b895-fbd2edc3da10,Amandaside,West William,2025-01-24 07:51:15.796812,42,4.2,3.0,Passenger No-show,24.74,0
609aa2c6-e28d-498d-9857-428e6e14bd05,North Barbara,Tonyview,2025-01-17 01:27:26.347903,23,4.3,3.3,Driver Late,10.16,0
eaf68150-9804-49bb-9b53-7fbe1900aacb,Wrightberg,West Veronicastad,2025-01-01 02:27:01.090032,30,3.1,4.8,Changed Plans,10.25,1
34acf3c5-782a-499c-8c4a-2375eaecd912,Brittanychester,New Melaniemouth,2025-01-10 05:38:40.892137,29,3.5,3.8,Passenger No-show,35.8,0
8a486b2e-cf17-4b22-b21c-934ce81318a3,Cortezland,New Lindsayland,2025-01-25 14:56:09.305217,55,4.2,3.1,Passenger No-show,8.83,0
d399c782-8ef7-4a11-ab9e-72d82202e2b3,Lake Rachel,Forbesmouth,2025-01-25 17:18:04.424543,38,3.1,4.4,,9.67,0
456612b1-9027-46b6-b9ad-7b8d79932269,West Erin,South Melissa,2025-01-16 00:38:18.619317,9,4.5,3.5,,45.27,0
48eeb86b-0ffe-4678-ba12-8f90a447385c,Jamesland,West Danny,2025-01-08 04:10:04.710960,45,4.9,4.4,Passenger No-show,32.07,0
5317ad91-66e7-4de9-a192-a3816b89da49,Rileyton,Port Tylerhaven,2025-01-17 16:22:15.799706,52,4.8,4.9,,24.27,0
3db68dce-5d1c-43c9-aa04-bf6c329de3f7,Port Joseph,West Barbarafort,2025-01-06 01:01:18.583156,7,5.0,4.2,Driver Late,12.72,0
