Ride_ID,Driver_ID,Customer_ID,Pickup_Location,Dropoff_Location,Ride_Start_Time,Ride_End_Time,Cancellation_Status,Cancellation_Reason,Ride_Fare
97c532e2-ac38-4be5-85b3-820d2608f392,88562046-150b-4910-be43-28c39e126e2b,6f8eb03a-4dd8-4414-ba33-84b6fa3c3bfc,Natashatown,Miaburgh,2025-01-01 11:10:58,2025-01-01 11:10:58,Cancelled,Driver requested offline trip,58.83
9502858b-4fd3-4c14-9171-9d2773921064,1f413e01-ec44-430a-b835-3e152483eeab,a54f36c7-25b6-4629-944e-b63122a75a89,Stevestad,Marystad,2025-01-01 03:03:32,2025-01-01 10:07:24,Cancelled,,89.71
d698f504-e0c2-4e06-8280-06451dc925c1,07cfe620-588f-440a-8820-3ebd7faee248,09188ecd-3042-47b5-8bd4-630984f3638a,North Elizabeth,South Andrewfurt,2025-01-01 05:21:44,2025-01-01 05:21:44,Completed,Other,59.61
831ae19e-800e-4a17-8064-9e6936707b81,a75542b7-906c-4039-90a0-abdc178fe998,a8b7f694-dbde-41e5-8122-6ac72bcdc60a,South Erik,Hugheshaven,2025-01-01 11:06:07,2025-01-01 11:06:07,Completed,Customer no-show,17.61
bef9aa83-ce52-433d-8693-d33cd98b73dd,198aa634-11fa-4ff8-98de-d98357f45f08,8f8815ef-6f48-4d43-95f6-b09a749de930,East Lisaside,West Manuel,2025-01-01 02:41:31,2025-01-01 11:32:19,Completed,,34.29
729077f8-e7ee-4c0a-8d48-c226fc547830,1fc62172-e8aa-4277-8018-c15eb0ab6c52,d5dbe392-3452-43af-810e-1db75fc507f5,Trevorfort,Jamieburgh,2025-01-01 09:57:06,2025-01-01 09:57:06,Completed,Driver requested offline trip,74.28
f5d2a1fa-4606-4208-8229-003d7a40ed0d,c9b6f413-6b19-4ce8-8bb5-19b9d8510604,59fb742b-6188-4085-9aac-86b75f0b1b27,Amandahaven,Wrightside,2025-01-01 07:24:10,2025-01-01 07:24:10,Cancelled,,9.26
10c4f64e-d73e-49a6-93eb-d2b9cb25e622,b8b01cd4-d8b6-4e8f-a90e-586824034f5f,7b32f7a3-eded-437f-93d6-70849f56e76f,South Tyler,Lake Regina,2025-01-01 08:42:11,2025-01-01 12:05:58,Completed,Traffic conditions,93.48
13270af8-7c13-454e-9c47-21991d1acdec,05658ebc-e2cc-48a9-a4d3-574131c563d1,a7e8dcda-89e2-4ab4-9ef7-18581ec56cc6,Port Keithburgh,Port Kristen,2025-01-01 11:28:05,2025-01-01 11:28:05,Completed,Traffic conditions,37.79
5966eb6e-12b4-4fe6-9bb8-7bf64d79e6d8,ad9c0b66-d23b-4589-91c4-14ff1009149b,06aaeb04-bc02-4d61-a6c3-5f369bee66e6,Christinaborough,New Mathewton,2025-01-01 01:17:35,2025-01-01 09:27:16,Cancelled,Traffic conditions,86.67
c90ca509-2d99-4417-836e-822dabebcc99,a9cce84b-6eed-4f52-bbbc-990c730c1675,772ccf8f-ee93-4884-a609-d36aa7c47d52,Port Lisa,Curtisland,2025-01-01 04:07:22,2025-01-01 04:07:22,Cancelled,,40.35
dd115689-f267-4089-9b78-4636250d8501,a33d90c9-60f5-498c-8ff1-6b25f7cb4202,1c2dd334-b7a6-4dde-9860-f70f2c5c49a1,Lake Peterville,Joshuaberg,2025-01-01 00:56:25,2025-01-01 06:02:53,Completed,,31.47
5430b05d-f480-42d9-a53e-7a82e394182b,dd31e531-b406-4bc8-a680-645ecf1f9eef,ba889028-c305-4faa-a6d7-72b85a43068f,Brianview,Jonathanville,2025-01-01 05:03:17,2025-01-01 12:21:26,Completed,Other,34.84
2ca31e0e-5383-4d14-8471-2603d49a90d7,087c4538-5667-415f-b9eb-62a8e975c92d,08105944-6f29-43c7-8ef6-170db9bd4eb8,South Bridget,West Kyle,2025-01-01 11:32:58,2025-01-01 11:32:58,Completed,Other,60.76
83c93469-66fb-4c80-9236-e415badeed38,2fd8c7da-9761-4097-8799-aab40885ea78,cae28250-a8f8-4f2c-a3d3-b2b9e5477423,Mendezberg,East Annaside,2025-01-01 04:50:15,2025-01-01 10:52:54,Completed,Customer no-show,76.69
00e7af0b-339c-40af-b981-f92114644659,76375962-9782-4e00-825f-767536378d98,1109f6e6-c6e8-45d4-b489-897e2e851476,Tylerfurt,Christinaberg,2025-01-01 07:39:51,2025-01-01 12:34:00,Completed,Other,16.57
f41f18fa-3243-4050-a159-a4c293a3730c,8b669f1a-9324-4393-9373-288e7f0fcbbf,1f116b20-a359-4e45-a30c-365d1fef260c,West Victoriashire,New Patrickchester,2025-01-01 09:32:08,2025-01-01 09:32:08,Completed,Traffic conditions,84.78
960bff2d-e0d2-4236-b5bb-366ae66147cd,01e2a854-4525-4747-822e-c9d9080a3eac,3e1959dd-bce2-4d15-aada-0c7d53a53cad,West Bradyburgh,South Anthony,2025-01-01 06:49:58,2025-01-01 06:49:58,Cancelled,,47.65
f9bf7af5-0c99-468e-a456-54fcab1cd594,756657ec-519e-4d5d-a211-d6e69b43f348,ce9f636f-856b-4d51-b51c-d4b49a69bac8,Justinfort,Port Erica,2025-01-01 07:56:38,2025-01-01 07:56:38,Completed,Customer no-show,93.49
bb9c7c66-4503-41c0-b08a-dd2c48a5129f,958ff157-ea9d-42ef-a2e2-2c8bfbafcaa0,842ca86f-c1e0-45b3-afd2-e4220a2c02ab,West Jonathanbury,South Kevinton,2025-01-01 11:37:34,2025-01-01 11:37:34,Completed,,52.18
aceb961b-87d3-4b12-b59e-c08dc3f85f5e,577dd48a-9c4d-4ec0-b96b-ec0ecc1e757e,c4044643-d504-4e25-966b-0fc9741d8c80,Rebeccahaven,East Bradley,2025-01-01 08:11:21,2025-01-01 08:16:55,Completed,Driver requested offline trip,15.75
334a1319-fe3d-4423-9592-fa580ac8e020,c6c39b0c-d705-4906-9486-021cb9f1e246,5d389e49-7814-4f7b-a9da-7814f05c5ff7,South Michael,New Elizabethbury,2025-01-01 09:04:23,2025-01-01 12:40:42,Completed,Other,96.58
abed37e8-aa93-40ee-bde4-b4ce8841ad65,24e8bfa5-608e-4122-822e-46d261031a6a,0e94c284-3f47-4e7d-ba66-cfd399880857,Rosarioberg,Lopezburgh,2025-01-01 12:38:54,2025-01-01 12:45:41,Completed,Other,77.89
887598fb-8027-4f36-b4ee-c5bf9cdb30c1,c99ff167-4b1d-4d48-8a10-e36a0fd01a22,9b186b29-a152-4b80-aa43-d704884e36f7,New Mark,Millermouth,2025-01-01 05:24:13,2025-01-01 05:24:13,Completed,Other,10.55
a7ef7078-6eb2-423b-bdd5-fbafa783667a,96d198b9-d55b-4b35-854f-28504d120838,28201ece-d1f2-4a9a-a5a6-3d0efcb4a803,Perezbury,South Anthonyville,2025-01-01 06:47:05,2025-01-01 07:34:44,Completed,Driver requested offline trip,35.82
529f48e7-4973-45eb-bab1-af1d053489cd,6e1bab2d-d414-47aa-b757-c1ae9f497d72,19eb4399-592d-4748-a99f-ee08f08505a8,South Rachel,Quinnbury,2025-01-01 01:43:07,2025-01-01 06:31:00,Completed,Driver requested offline trip,27.76
b4a75a8a-4cfa-414d-8061-e375520bdeeb,b73931e8-4304-47b7-be04-25018066f3c3,358ef46d-b1d2-46b9-96d1-9715339637a1,Lake Tom,Lake Donna,2025-01-01 11:43:43,2025-01-01 11:43:43,Cancelled,Customer no-show,16.43
6d6e50c4-129e-4cd4-a852-a15aa9dc1450,edc96b7f-da6c-4a55-a590-8bf6ae29f4ea,ebf1047f-e306-4db5-a3df-72515922a4b1,North Stephanieview,North Davidland,2025-01-01 06:41:58,2025-01-01 06:41:58,Completed,Other,92.86
c7b8e94d-cac8-4b34-aac2-4d284c6515da,e25e649b-9bb9-45f8-8163-0dd52053e3e7,ae8f6aff-5ea7-4589-943a-6cc0f8362d39,West Amy,Victoriaberg,2025-01-01 02:33:57,2025-01-01 02:39:11,Completed,Customer no-show,87.23
dfb37b01-7159-45e5-bd53-129a0249118d,74caf2cc-1fc4-4080-93fc-23b94bf799eb,33f156ff-6ee6-42ee-bf22-8d4c840b5fa3,Cannonchester,Allenland,2025-01-01 02:54:46,2025-01-01 02:54:46,Cancelled,Driver requested offline trip,14.07
c49c996f-304f-4037-af50-0d12743413f6,307ebd3a-7637-4ebf-8b9f-3003406116c4,ec878430-997b-4afe-894f-41225ef18eef,Laraton,Lake Jenniferstad,2025-01-01 06:05:15,2025-01-01 08:53:53,Cancelled,Driver requested offline trip,32.15
c0c8601b-1987-465a-a81a-151448283686,ec56cc53-95b0-45ba-bdfc-19df88394e1e,465d46e5-4ee0-4ba4-b852-2ae5c289f76a,North Edwardchester,Melissaton,2025-01-01 12:31:23,2025-01-01 12:31:23,Completed,Customer no-show,67.42
3c3a5d28-6c9a-48b9-b9b7-b565828905a8,d9eb13d4-5817-4bd9-bf8f-b9827badf58f,902fc164-6770-4cf6-9506-4ab9ba10cd3d,Lake Rachael,Johnshire,2025-01-01 12:52:33,2025-01-01 12:52:33,Completed,Driver requested offline trip,50.01
b805cd3e-57dd-4230-80de-e3c6a28b953c,cb7d4d89-9251-4f2d-bd43-3d4f197e4288,b221c413-03ef-4ef3-a54d-95072adabd8b,Nicolefurt,Michaeltown,2025-01-01 10:55:28,2025-01-01 10:55:28,Completed,Customer no-show,86.87
7d435421-a3bd-4ff6-88c0-eb4ebf22df19,1a082a18-f5bf-4344-a4e0-c3c2d3a4db4c,0330c61b-8bdb-4a9b-8a80-8967325f3b82,Nguyenview,Jillianfort,2025-01-01 00:15:58,2025-01-01 11:52:34,Completed,,78.84
ba6dc679-9b36-4c0c-8850-3535882aa1ba,181f007c-224d-492a-882a-51f542569bd0,0148360d-2c86-4401-9278-54171852c2e0,Rodriguezside,New Ryanchester,2025-01-01 06:12:04,2025-01-01 08:57:24,Completed,Traffic conditions,22.92
b218c220-d274-45ad-83ee-fd7989ac14d5,5592bc8e-df28-4292-a535-64fb23fde92c,4188f520-96d0-4e51-b2a0-6ffb098ba1c9,North Michael,North Stephanieberg,2025-01-01 03:58:34,2025-01-01 03:58:34,Completed,Customer no-show,34.5
7d536c5b-244f-4710-af86-11a89bc14106,d4499b0b-7fff-40a6-8d95-dd8165863624,0ab71d84-3572-491a-ba1c-586d250099bc,Port Mary,Josephville,2025-01-01 11:08:14,2025-01-01 11:08:14,Completed,Customer no-show,33.19
28257a23-ae29-418f-9fec-3069e539c405,e08295cc-bbf1-40f9-bc16-ec8ca9c04020,d3ca23a7-7192-4c3c-b804-236973d35d61,New Timothy,Matthewside,2025-01-01 05:53:37,2025-01-01 05:53:37,Completed,,70.46
ac4efc38-c337-4cc1-9ffe-2ddb5dbb5b64,0e2e4196-8bff-490f-a6cb-03adcd03ada3,b47f00fb-27f6-409d-9b4c-cc56e64e1315,South Dakotatown,Sarahstad,2025-01-01 00:30:46,2025-01-01 10:31:56,Completed,Customer no-show,67.41
77461f55-043a-4069-93b4-265d97e6a3ec,240bc9bd-c2fd-40fc-9043-e5f2e71157ed,91fcc155-e765-408a-aff5-08db00684ce5,Keithmouth,South Jeromefort,2025-01-01 03:03:50,2025-01-01 06:38:17,Completed,,97.49
f854cb9e-4fa8-4e4e-8268-83c6ef8cd382,9b41bf53-0337-46e1-95b5-d3951e85a0f4,e2d8f26c-8044-46ab-a679-bb1a16cb52e7,New Laura,Dillonhaven,2025-01-01 00:59:12,2025-01-01 10:04:25,Completed,Driver requested offline trip,21.47
883225d8-3fb5-49fa-8d87-bd8c60ae3b8c,bfbbd7e9-c433-4375-a9a6-ea491a6c1481,3a045454-92ec-41ad-994b-3d304980d809,Lake Lindamouth,Danielleport,2025-01-01 11:10:25,2025-01-01 11:10:25,Completed,Driver requested offline trip,18.44
b4b6fc5e-dcec-4f4d-9be6-2ea87671e48f,8e78f056-0e76-41a9-ab8d-2356ecf9cfa6,52147e19-e4b0-4277-a200-fed6692c7941,South Kim,West Connie,2025-01-01 00:47:19,2025-01-01 10:37:10,Completed,Customer no-show,11.17
bfdc929e-2066-4c86-bb00-1adad25e4a8d,58b68b04-473a-4afc-834d-0b4c61b68402,ae496b41-fd65-4f8e-b5b1-b51767e5334e,Lake Karen,Gonzalesfort,2025-01-01 07:13:00,2025-01-01 07:13:00,Completed,Customer no-show,60.08
25aa8717-1b24-40f5-82c1-1852f9cee2ee,d4126215-d596-486d-8065-969bf78f13b8,7b606493-0ab5-4ade-ba5d-7fc4570ab4a1,Lake Carol,Danielland,2025-01-01 09:19:00,2025-01-01 09:19:00,Completed,Customer no-show,26.65
f4093d0c-48f9-46d7-bd75-03888499acc3,506bf37f-a8a3-47fd-8161-dcee8b4f36ce,59b5bb6a-dd0b-4e12-bdd8-1402f2c48e57,West Carolyn,Berryberg,2025-01-01 00:39:58,2025-01-01 03:49:07,Cancelled,Customer no-show,72.75
492f9c7b-1531-4789-ac23-2e443878cba0,f6ce136a-a115-41b5-9440-6d3423195e85,3d35c9d0-27c6-4b56-b45f-5b606b6f1865,New Carolynburgh,West Kevinton,2025-01-01 02:48:32,2025-01-01 03:34:59,Completed,Customer no-show,24.69
f48c8600-3fca-4c43-885c-58f2a4949551,4809f77a-3b9a-424e-ae18-cdc1a21de156,fdaf0992-f6cc-4fc6-9e59-0ebd048b06be,Cunninghamland,New Alexisland,2025-01-01 06:50:38,2025-01-01 06:50:38,Completed,Driver requested offline trip,94.86
0736e962-2649-43b3-a780-20a9d61e1d62,271de491-39d3-435c-8757-4f956b7765f2,cc5d771a-80c4-40cc-b09e-eae1a38fdd0f,Lake Maria,North Josephbury,2025-01-01 11:29:43,2025-01-01 11:29:43,Completed,Driver requested offline trip,34.84
1181be8b-3cb2-47a1-a90b-465ac86860ac,c5f117b9-c0e3-4b2b-9324-eb6df96f34cf,7dedd6eb-1c4c-41fa-b1a3-9f8632e3c2e0,South Jennifermouth,Lake Keith,2025-01-01 02:31:34,2025-01-01 08:05:56,Cancelled,Other,55.61
8c148a82-717a-4a5c-ba93-4df986165d60,fdba8932-8aba-45d6-9c5e-471a834ba979,4108c0c4-c5c0-4e95-9d0b-dd05d98d922b,West Robert,Hicksbury,2025-01-01 07:50:59,2025-01-01 07:50:59,Completed,Traffic conditions,32.49
27c5d510-9037-4886-9424-48743d346628,772a8fd5-60e8-4f62-9325-ba9c547e4193,8129ad30-44b8-47b7-98fe-2fa4ee268d5c,Mistybury,Alejandrofurt,2025-01-01 02:03:13,2025-01-01 05:48:11,Completed,Driver requested offline trip,29.16
f963d845-a524-42bd-bf94-af16e923ca48,74dc4a9d-59d2-4f4c-8044-328348e521f9,cb62c487-f00a-4ce4-af8b-20cde862aa07,Port Abigail,Lake Brandon,2025-01-01 07:46:41,2025-01-01 07:46:41,Completed,Customer no-show,60.18
e71fdaf8-cf5c-464b-8d00-53eb7be51869,c9f3ccef-ef85-422f-ad6f-c8baf9839741,526038bc-f5b3-4ceb-bb36-ed82e255c4d2,Jonathanton,Amyshire,2025-01-01 12:58:28,2025-01-01 12:58:28,Completed,Other,38.63
0c022220-13b6-4f41-9fe6-035b3fe9a2fc,3f39008d-291c-4c62-8ba6-30d0e1b0a73a,36af6c37-2503-4dca-b5d3-ec9e5da55fe8,Henryfort,Wilsonton,2025-01-01 06:16:59,2025-01-01 06:16:59,Completed,Other,65.56
0e8a1351-8176-4e5c-a528-aca13278d44c,d9dee1a5-353a-4b55-8984-6091fe47db84,2d6244ac-c922-4b39-b50a-7dc9ff64dc62,North Roberthaven,Lake Jasonmouth,2025-01-01 07:28:18,2025-01-01 07:28:18,Completed,Other,22.9
15787196-d463-4458-ae81-2fe35364ba49,9092c036-7d73-4a9f-9c7f-1e4fea61fa13,5a0d231b-03d1-45c1-8ca5-194576e8e0f3,Warrenville,Lake Tracey,2025-01-01 08:53:15,2025-01-01 10:26:41,Cancelled,Other,24.11
b301f640-00d5-4de6-9d92-d7465da0536d,774ede01-8b63-4d87-a318-6434cc58d75e,06a2fe00-bcc5-4e01-9f14-a5fd668c6d01,North Shaneborough,Port Jacquelinechester,2025-01-01 10:31:48,2025-01-01 10:36:05,Completed,Customer no-show,58.71
9d33db46-1c9e-4786-b4ef-5af846ae80b8,0f8b02b0-f8b1-4eeb-b899-d4beaf2a557f,32fbf330-5739-4157-932b-7a21a5ceddd6,Stephanieborough,North Wayne,2025-01-01 12:00:16,2025-01-01 12:00:16,Completed,Driver requested offline trip,41.69
b3b3b353-4b1b-460a-a24e-06b70e21221c,a77a62c4-c67b-403f-89b3-720ea1168587,38bfe307-2577-42c2-95c5-2c0dd5bb940f,Robertchester,East Jonathanview,2025-01-01 10:52:46,2025-01-01 10:52:46,Cancelled,Traffic conditions,52.42
890366f2-b6aa-4d16-a0b7-5937474823df,be3727d3-41d6-4630-b16c-bdfb9b74a20a,e641e3e1-8a7e-4162-9eca-b573568bb374,Port Louismouth,East Courtneyhaven,2025-01-01 11:29:12,2025-01-01 11:29:12,Completed,Customer no-show,61.92
08e7d9e8-9b19-43b3-8127-2fdbee14f94a,c47cac00-865a-4131-922e-2bf158455705,9f79ac6b-8402-4e60-bd5e-7f20cdd83e98,New Alantown,Cannonville,2025-01-01 11:43:54,2025-01-01 11:43:54,Completed,,10.8
6b24a339-b722-4595-8870-1713abdce90c,23a09dbd-ea87-4863-9d13-942c60f69e0b,31e1cc9c-9958-4400-a183-20ce1a0cb007,North Michaeltown,Sarahberg,2025-01-01 02:19:53,2025-01-01 10:02:22,Completed,Driver requested offline trip,39.29
9d193415-7f60-4cf0-8c48-d0d200f5bc8e,6e1533f6-eb4d-4965-a570-2bf0e68144b1,50af61da-1b1a-48d7-bbb5-cef22452652f,North Ernest,Lake Kevinton,2025-01-01 07:56:54,2025-01-01 07:56:54,Cancelled,Customer no-show,24.65
1da309d4-be97-4800-89ba-f9359d5e5976,dc58d0e8-db8e-467b-8258-a13d6d4f939d,f1257d70-89ce-482a-944c-ec4e6119fd86,Holmesport,Chapmanshire,2025-01-01 05:52:14,2025-01-01 09:37:08,Completed,Customer no-show,22.78
a1587f00-c841-4143-baef-130e31adcf90,80c97116-2295-4f9b-ac87-4f3ae9af02be,8d5ce28f-883f-4330-b9ca-d309005c74fd,Smithside,Smithview,2025-01-01 05:30:32,2025-01-01 05:30:32,Completed,Traffic conditions,78.22
efdf78bc-7a50-4283-828d-c203af9dca86,eee9515e-c017-48f9-b710-6dca2bcfd709,08536be0-8b6d-4a57-b3b8-32635786af0b,New Ashley,Rowlandmouth,2025-01-01 01:29:30,2025-01-01 11:04:09,Completed,Traffic conditions,53.43
3368e24f-9462-4adf-bfd3-ffef55fd0b8a,23ee8f39-e971-494b-b7b8-62c8da7ef1bd,710e405a-db50-4254-b533-65d319f73f12,Lake Annachester,South Andrew,2025-01-01 01:57:57,2025-01-01 04:15:46,Completed,Driver requested offline trip,59.28
9792ec9a-650b-4304-8100-3c5559102f8f,a03782d6-ca9d-4a06-a1ea-16f157a3910e,4be2f914-c8e8-4f1a-a941-b1c9fbcbf41c,East Rachelview,North Stephenfort,2025-01-01 07:03:36,2025-01-01 07:03:36,Cancelled,Other,49.99
bfbd6fad-5b66-40f5-98e1-5e9c41a1d055,b1fa5bfb-969c-42f4-9d5e-0e90f70ee01e,d665e291-6a0d-47fa-9a48-dfe2f0688f68,Thomasfort,Nicholasborough,2025-01-01 09:18:07,2025-01-01 09:18:07,Completed,Traffic conditions,21.69
00c2940c-d5b6-4534-b083-c10cdb7e2add,77809f3c-f7ca-4cc3-a1ca-b59c5e773c63,9e5176f1-0fa8-40eb-9d30-742d4d217a68,Christineshire,Jessicafurt,2025-01-01 10:05:48,2025-01-01 11:18:02,Completed,Traffic conditions,43.37
5e23678f-4992-4cde-bed6-af2e04c671d4,8b2177e5-9e00-483c-80e9-57590e89978e,ec10eb20-f919-4077-9787-a5554879b097,Lake John,Aliview,2025-01-01 11:55:26,2025-01-01 11:55:26,Completed,,57.54
1fa512b7-e819-40e7-bc15-83852c26dc82,963decc1-d96d-49e0-babe-1fc6274eb569,2f0f9a6e-6e15-4dbf-b8f7-817be92c563a,New Lindsey,Jesusside,2025-01-01 06:48:53,2025-01-01 06:48:53,Completed,Customer no-show,93.38
d7cc1a28-e70a-41be-8f78-fbd4a3802f92,bbabf571-a003-4254-b8f9-77ba47d3b0a9,78d4b797-f83a-4d2a-95a9-f84e67a9f5f3,New Sarah,North Robertville,2025-01-01 02:52:27,2025-01-01 08:11:39,Completed,Traffic conditions,79.79
b3338636-5515-44b9-8115-61c8471da57a,03491241-08e6-49db-b5ea-be0de8a8df9b,320ae6b6-a18d-4008-a295-35a932fbe3ce,Fryville,West Andrew,2025-01-01 09:33:46,2025-01-01 12:18:28,Completed,Customer no-show,32.78
57069d35-e007-432a-9c72-e70f5be3b7b6,10b869b8-0081-47c0-9882-cae599d656ef,d5e26537-be05-4229-bd20-86b2a298262b,East Kristina,Lake Jill,2025-01-01 03:45:52,2025-01-01 04:47:22,Completed,Driver requested offline trip,11.16
0a59570d-4b93-440a-aac6-33bdb7d20101,79ca8281-fc77-4bd7-9e83-2740517bf4b0,a9d2c407-deae-4ff5-b305-8c173fa5967d,Port Kristen,Davidmouth,2025-01-01 00:12:59,2025-01-01 10:00:58,Completed,Driver requested offline trip,96.34
749e631c-cd0f-4547-b864-c51d50dab715,c54c4015-f474-49b2-bff6-71807e012d41,4513213f-45ac-4eea-9ddc-4ea74d080ded,Andreatown,Adamsstad,2025-01-01 06:53:09,2025-01-01 10:32:34,Completed,Driver requested offline trip,53.56
72a2061c-dc80-4f4c-ba50-9e19c4314ae4,4b7626f7-3293-4fcd-bc47-e9c7f959f711,5d80ea5e-f23a-46c8-ab32-0792d7adc5b0,Lake Bobby,Kristinaville,2025-01-01 11:09:19,2025-01-01 11:09:19,Completed,Customer no-show,29.24
6e3d8892-f6db-4726-a674-33718475b0c9,6d6fb858-032d-41e5-bbb8-8ed1f9d2e8a0,f073abf9-64c8-484e-8e79-15f74378efdf,Port Williamville,Crawfordland,2025-01-01 10:27:34,2025-01-01 10:27:34,Completed,Traffic conditions,23.78
01c02d6e-6c6b-48e7-9037-99f7b6e8514e,a815fa03-efcb-4ad9-b10c-d97dbb11af48,bf63d019-c990-441c-a4a3-ee93d26fd147,Lake Susan,New Danielshire,2025-01-01 09:04:06,2025-01-01 10:42:35,Completed,Other,86.92
e2e7dd1b-f197-4217-9d0b-27b8121b43c1,8baf6867-70a5-4cc3-8241-7bdef089b60a,b5bceaeb-daed-4e8e-a290-b4568888afd5,Kimberlyborough,North Tiffanymouth,2025-01-01 11:14:03,2025-01-01 11:14:03,Completed,Traffic conditions,73.04
edcf85ba-d436-4b17-a9b0-52e568e26cbb,5e7868b8-4a7c-4ffc-ad02-f9be5133fd19,8bedc032-994b-472b-8179-89254aa077fa,Richardhaven,Mccartytown,2025-01-01 10:39:04,2025-01-01 11:51:25,Completed,Other,30.71
aec82e99-5c3e-40e9-bdb1-53f4d7a4ac2b,ca06dcec-2bcb-4290-964a-83db4c18e5c0,c8122a71-d3bb-47e2-a807-409728443e66,Whiteville,North Toniport,2025-01-01 05:43:31,2025-01-01 05:43:31,Cancelled,Driver requested offline trip,31.4
af3faab3-04b0-40be-9a69-2cf9ec0f8cbd,b7965f58-b92a-4af0-810b-3929d9fafba6,17732af8-eff3-4045-9d5e-14d878ab6ff1,East Daltontown,Leeburgh,2025-01-01 05:12:16,2025-01-01 05:12:16,Completed,Driver requested offline trip,32.41
74254167-833d-4744-86ee-7a853dad33f8,e5e6fcda-50ed-4a7d-a8fc-bca540f90d23,9b4d050d-2d22-4ce2-ab07-28061c051cb8,North Carol,Bowenside,2025-01-01 00:14:00,2025-01-01 06:28:39,Completed,Other,41.25
7d678da2-881e-47af-8832-31011c835aee,cd1aceb8-3e99-4be8-b844-6e7f31781501,eda9f2fb-de50-468b-ab67-83b68d80f194,Carolhaven,East Jason,2025-01-01 02:50:00,2025-01-01 02:50:00,Completed,Other,12.27
95c2854d-52fd-46c7-b600-edb290d4f522,f02d6acf-eaff-4723-bf63-ac95ba7ed83b,0c7a9e03-73df-4e67-ac2e-eec8c98eed0f,South Abigail,Rhodesport,2025-01-01 10:37:07,2025-01-01 12:21:32,Completed,Customer no-show,62.59
3d07e200-b34b-458b-b2ff-7c74c62165f1,58762d0a-b9c8-4bc7-aeb5-cefaa3b1aa7d,811ca114-0b39-4d19-870e-45103ec7bda6,North Thomas,Sarahfurt,2025-01-01 10:42:40,2025-01-01 10:42:40,Cancelled,Driver requested offline trip,10.86
95ca2b88-ecf2-47c0-89e0-e024bb8a2e7e,9b1db3d9-5d0f-45bf-9733-0bf30653de96,2941d544-a10f-4bf0-a9e2-16dc52c7482d,Michaelberg,Cantrellton,2025-01-01 08:19:57,2025-01-01 08:19:57,Completed,Customer no-show,62.44
1871f960-f8fd-4434-89a9-4618faeb64d4,083384fa-4029-4c98-92b7-7f0dc7fa760c,5d14a3d7-54a5-40d8-a319-c197ed07ab5b,South Robert,South Jack,2025-01-01 06:21:33,2025-01-01 06:21:33,Completed,Customer no-show,29.58
f4452861-f397-4300-b989-a9bbb63cc30f,7a62357e-9599-44c3-b11f-d7c00ae8cdfb,b30c0471-7a34-45c2-b03e-dd717db02c50,South Seanville,Port Susanchester,2025-01-01 00:45:52,2025-01-01 01:11:31,Completed,Other,12.16
e9688f68-c7c9-463b-aaa7-8928a576353b,03ddb107-830f-46da-b331-7163d15a542e,30a39e14-7878-4d0d-99cc-037494f1cdf5,Karenfurt,East Benjamin,2025-01-01 01:48:10,2025-01-01 05:00:38,Completed,Driver requested offline trip,49.37
87dcaeb6-0d2c-48a9-a6e4-a7e48b0ac5b8,82930242-970e-44df-9c20-a3b289048824,a1286366-8483-4858-8878-b809f2533fe4,New Richard,South Michelle,2025-01-01 00:21:02,2025-01-01 00:23:49,Completed,Other,24.64
6c0436a8-619e-432c-906b-176b79898c79,f3111ac1-331f-4b4a-92f3-9a6e8415bbe0,fd4baf09-fa45-4455-8718-7e4d0ff019c7,Wareland,New Amyhaven,2025-01-01 02:06:27,2025-01-01 10:51:33,Completed,,60.45
94ffa47c-a4f0-4a91-8363-a635d4cc2d97,4624ce24-7fd7-41e7-a1ad-6d881ecb8860,6e9f82be-0c97-4889-b91c-cd75c911cfc6,Mooreborough,Sanchezview,2025-01-01 09:37:13,2025-01-01 09:37:13,Cancelled,,42.17
c42eff75-dfbf-496e-a7bf-4188782071cd,26ce3cea-9806-4644-bf29-0603642af841,345a6814-0857-4dcf-a276-a72c239b2332,Clarkview,South Brandi,2025-01-01 03:29:01,2025-01-01 05:01:05,Cancelled,Other,33.92
37bf1ad1-1a91-43bb-ac05-ae4aafed181b,5a03ea6e-9b35-4d63-9d27-561fb470387d,ef0f6e3a-abf1-4e5c-97d2-72f9a40d79a3,Bennettport,West Carolview,2025-01-01 00:27:50,2025-01-01 02:40:21,Completed,,95.44
c1baf202-a45a-4dd1-8212-0bcd93f79771,243fca19-e602-49e7-a27e-2dfbd6606a76,e820dcee-26d8-480b-bdfc-a3df651854fd,Jacksonside,North Rachel,2025-01-01 02:07:18,2025-01-01 05:48:46,Cancelled,Driver requested offline trip,31.75
67aa6846-c177-4e09-b90f-8cde88e2f267,22204a66-a3cd-47ad-8a25-b5acbc48923d,6a28bdf9-c3b2-40ef-9231-09319ab2e770,Brownstad,Mauricechester,2025-01-01 10:10:32,2025-01-01 12:29:03,Completed,Traffic conditions,98.22
5df5526f-fff1-49c9-bdee-abbacffe0c38,98c27666-5af0-47a8-b22b-09d942beb44b,25581963-385c-41f2-956e-e832c62092aa,Kyleshire,South Dawn,2025-01-01 05:36:41,2025-01-01 11:29:13,Completed,Customer no-show,65.73
e701de3f-131b-4d7b-8985-49b6823e4feb,5d287bee-5387-4df9-b454-6593016d11a1,39947a70-3a4c-43a6-9596-fad2b42fe13a,Christinamouth,Adamsville,2025-01-01 03:29:31,2025-01-01 12:14:00,Completed,Other,65.78
